Subject,Task,Time,AngularDiff,Accuracy,Group
9475,Absolute,Inf,90,0.6666666666666666,VR
9961,Absolute,3s,120,0.5,VR
9961,Absolute,3s,150,0.5,VR
9961,Absolute,3s,180,0.5,VR
9961,Absolute,3s,30,0.3333333333333333,VR
9961,Absolute,3s,60,0.16666666666666666,VR
9961,Absolute,3s,90,0.3333333333333333,VR
9961,Absolute,Inf,120,0.5,VR
9961,Absolute,Inf,150,0.5,VR
9961,Absolute,Inf,180,0.5,VR
9961,Absolute,Inf,30,0.6666666666666666,VR
9961,Absolute,Inf,60,0.3333333333333333,VR
9961,Absolute,Inf,90,0.8333333333333334,VR
1089,Relative,3s,120,1.0,VR
1089,Relative,3s,150,0.6666666666666666,VR
1089,Relative,3s,180,0.6666666666666666,VR
1089,Relative,3s,30,0.3333333333333333,VR
1089,Relative,3s,60,0.3333333333333333,VR
1089,Relative,3s,90,0.3333333333333333,VR
1089,Relative,Inf,120,0.6666666666666666,VR
1089,Relative,Inf,150,0.6666666666666666,VR
1089,Relative,Inf,180,0.5,VR
1089,Relative,Inf,30,0.5,VR
1089,Relative,Inf,60,0.8333333333333334,VR
1089,Relative,Inf,90,0.5,VR
1155,Relative,3s,120,0.6666666666666666,VR
1155,Relative,3s,150,0.5,VR
1155,Relative,3s,180,0.3333333333333333,VR
1155,Relative,3s,30,0.5,VR
1155,Relative,3s,60,0.6666666666666666,VR
1155,Relative,3s,90,0.5,VR
1155,Relative,Inf,120,0.5,VR
1155,Relative,Inf,150,0.3333333333333333,VR
1155,Relative,Inf,180,0.6666666666666666,VR
1155,Relative,Inf,30,0.3333333333333333,VR
1155,Relative,Inf,60,0.3333333333333333,VR
1155,Relative,Inf,90,0.8333333333333334,VR
2044,Relative,3s,120,0.3333333333333333,VR
2044,Relative,3s,150,0.8333333333333334,VR
2044,Relative,3s,180,0.3333333333333333,VR
2044,Relative,3s,30,0.5,VR
2044,Relative,3s,60,0.5,VR
2044,Relative,3s,90,0.16666666666666666,VR
2044,Relative,Inf,120,0.5,VR
2044,Relative,Inf,150,0.8333333333333334,VR
2044,Relative,Inf,180,0.8333333333333334,VR
2044,Relative,Inf,30,0.5,VR
2044,Relative,Inf,60,0.5,VR
2044,Relative,Inf,90,0.6666666666666666,VR
3023,Relative,3s,120,0.6666666666666666,VR
3023,Relative,3s,150,0.6666666666666666,VR
3023,Relative,3s,180,1.0,VR
3023,Relative,3s,30,0.5,VR
3023,Relative,3s,60,0.5,VR
3023,Relative,3s,90,0.8333333333333334,VR
3023,Relative,Inf,120,0.8333333333333334,VR
3023,Relative,Inf,150,1.0,VR
3023,Relative,Inf,180,0.5,VR
3023,Relative,Inf,30,0.5,VR
3023,Relative,Inf,60,0.6666666666666666,VR
3023,Relative,Inf,90,1.0,VR
3743,Relative,3s,120,0.6666666666666666,VR
3743,Relative,3s,150,0.3333333333333333,VR
3743,Relative,3s,180,0.5,VR
3743,Relative,3s,30,0.6666666666666666,VR
3743,Relative,3s,60,0.3333333333333333,VR
3743,Relative,3s,90,0.3333333333333333,VR
3743,Relative,Inf,120,0.16666666666666666,VR
3743,Relative,Inf,150,0.8333333333333334,VR
3743,Relative,Inf,180,0.8333333333333334,VR
3743,Relative,Inf,30,0.6666666666666666,VR
3743,Relative,Inf,60,0.6666666666666666,VR
3743,Relative,Inf,90,0.6666666666666666,VR
4272,Relative,3s,120,0.3333333333333333,VR
4272,Relative,3s,150,0.16666666666666666,VR
4272,Relative,3s,180,0.3333333333333333,VR
4272,Relative,3s,30,0.3333333333333333,VR
4272,Relative,3s,60,0.5,VR
4272,Relative,3s,90,0.3333333333333333,VR
4272,Relative,Inf,120,0.8333333333333334,VR
4272,Relative,Inf,150,0.3333333333333333,VR
4272,Relative,Inf,180,0.6666666666666666,VR
4272,Relative,Inf,30,0.3333333333333333,VR
4272,Relative,Inf,60,0.6666666666666666,VR
4272,Relative,Inf,90,0.6666666666666666,VR
5239,Relative,3s,120,0.6666666666666666,VR
5239,Relative,3s,150,0.16666666666666666,VR
5239,Relative,3s,180,0.3333333333333333,VR
5239,Relative,3s,30,0.8333333333333334,VR
5239,Relative,3s,60,0.16666666666666666,VR
5239,Relative,3s,90,0.16666666666666666,VR
5239,Relative,Inf,120,0.6666666666666666,VR
5239,Relative,Inf,150,0.3333333333333333,VR
5239,Relative,Inf,180,0.5,VR
5239,Relative,Inf,30,0.8333333333333334,VR
5239,Relative,Inf,60,0.5,VR
5239,Relative,Inf,90,0.6666666666666666,VR
5253,Relative,3s,120,0.5,VR
5253,Relative,3s,150,0.5,VR
5253,Relative,3s,180,0.3333333333333333,VR
5253,Relative,3s,30,0.5,VR
5253,Relative,3s,60,0.3333333333333333,VR
5253,Relative,3s,90,0.5,VR
5253,Relative,Inf,120,0.5,VR
5253,Relative,Inf,150,0.5,VR
5253,Relative,Inf,180,0.3333333333333333,VR
5253,Relative,Inf,30,0.5,VR
5253,Relative,Inf,60,0.3333333333333333,VR
5253,Relative,Inf,90,0.3333333333333333,VR
5346,Relative,3s,120,0.3333333333333333,VR
5346,Relative,3s,150,0.16666666666666666,VR
5346,Relative,3s,180,0.8333333333333334,VR
5346,Relative,3s,30,0.16666666666666666,VR
5346,Relative,3s,60,0.5,VR
5346,Relative,3s,90,0.5,VR
5346,Relative,Inf,120,0.8333333333333334,VR
5346,Relative,Inf,150,0.5,VR
5346,Relative,Inf,180,0.6666666666666666,VR
5346,Relative,Inf,30,0.5,VR
5346,Relative,Inf,60,0.5,VR
5346,Relative,Inf,90,0.5,VR
6398,Relative,3s,120,0.8333333333333334,VR
6398,Relative,3s,150,0.6666666666666666,VR
6398,Relative,3s,180,0.5,VR
6398,Relative,3s,30,0.5,VR
6398,Relative,3s,60,0.5,VR
6398,Relative,3s,90,0.5,VR
6398,Relative,Inf,120,0.8333333333333334,VR
6398,Relative,Inf,150,1.0,VR
6398,Relative,Inf,180,0.8333333333333334,VR
6398,Relative,Inf,30,0.6666666666666666,VR
6398,Relative,Inf,60,0.8333333333333334,VR
6398,Relative,Inf,90,0.6666666666666666,VR
7021,Relative,3s,120,0.6666666666666666,VR
7021,Relative,3s,150,0.6666666666666666,VR
7021,Relative,3s,180,0.5,VR
7021,Relative,3s,30,0.3333333333333333,VR
7021,Relative,3s,60,0.5,VR
7021,Relative,3s,90,0.5,VR
7021,Relative,Inf,120,0.6666666666666666,VR
7021,Relative,Inf,150,0.5,VR
7021,Relative,Inf,180,0.6666666666666666,VR
7021,Relative,Inf,30,0.5,VR
7021,Relative,Inf,60,0.8333333333333334,VR
7021,Relative,Inf,90,0.6666666666666666,VR
8072,Relative,3s,120,0.6666666666666666,VR
8072,Relative,3s,150,0.5,VR
8072,Relative,3s,180,0.6666666666666666,VR
8072,Relative,3s,30,0.6666666666666666,VR
8072,Relative,3s,60,0.16666666666666666,VR
8072,Relative,3s,90,0.3333333333333333,VR
8072,Relative,Inf,120,0.5,VR
8072,Relative,Inf,150,0.5,VR
8072,Relative,Inf,180,0.6666666666666666,VR
8072,Relative,Inf,30,0.6666666666666666,VR
8072,Relative,Inf,60,0.16666666666666666,VR
8072,Relative,Inf,90,0.3333333333333333,VR
8195,Relative,3s,120,0.6666666666666666,VR
8195,Relative,3s,150,0.3333333333333333,VR
8195,Relative,3s,180,0.8333333333333334,VR
8195,Relative,3s,30,0.3333333333333333,VR
8195,Relative,3s,60,0.3333333333333333,VR
8195,Relative,3s,90,0.3333333333333333,VR
8195,Relative,Inf,120,0.5,VR
8195,Relative,Inf,150,0.6666666666666666,VR
8195,Relative,Inf,180,0.3333333333333333,VR
8195,Relative,Inf,30,0.6666666666666666,VR
8195,Relative,Inf,60,0.6666666666666666,VR
8195,Relative,Inf,90,0.6666666666666666,VR
8261,Relative,3s,120,0.0,VR
8261,Relative,3s,150,0.5,VR
8261,Relative,3s,180,0.5,VR
8261,Relative,3s,30,0.16666666666666666,VR
8261,Relative,3s,60,0.5,VR
8261,Relative,3s,90,0.5,VR
8261,Relative,Inf,120,0.5,VR
8261,Relative,Inf,150,0.16666666666666666,VR
8261,Relative,Inf,180,0.6666666666666666,VR
8261,Relative,Inf,30,0.6666666666666666,VR
8261,Relative,Inf,60,0.8333333333333334,VR
8261,Relative,Inf,90,0.8333333333333334,VR
8547,Relative,3s,120,0.5,VR
8547,Relative,3s,150,1.0,VR
8547,Relative,3s,180,0.5,VR
8547,Relative,3s,30,0.6666666666666666,VR
8547,Relative,3s,60,0.5,VR
8547,Relative,3s,90,0.16666666666666666,VR
8547,Relative,Inf,120,0.3333333333333333,VR
8547,Relative,Inf,150,0.5,VR
8547,Relative,Inf,180,0.3333333333333333,VR
8547,Relative,Inf,30,0.6666666666666666,VR
8547,Relative,Inf,60,0.0,VR
8547,Relative,Inf,90,0.5,VR
8699,Relative,3s,120,0.5,VR
8699,Relative,3s,150,0.5,VR
8699,Relative,3s,180,0.6666666666666666,VR
8699,Relative,3s,30,0.5,VR
8699,Relative,3s,60,0.6666666666666666,VR
8699,Relative,3s,90,0.5,VR
8699,Relative,Inf,120,0.5,VR
8699,Relative,Inf,150,0.5,VR
8699,Relative,Inf,180,0.3333333333333333,VR
8699,Relative,Inf,30,0.6666666666666666,VR
8699,Relative,Inf,60,0.5,VR
8699,Relative,Inf,90,0.5,VR
8936,Relative,3s,120,0.8333333333333334,VR
8936,Relative,3s,150,0.3333333333333333,VR
8936,Relative,3s,180,0.5,VR
8936,Relative,3s,30,0.5,VR
8936,Relative,3s,60,0.3333333333333333,VR
8936,Relative,3s,90,0.5,VR
8936,Relative,Inf,120,0.16666666666666666,VR
8936,Relative,Inf,150,0.5,VR
8936,Relative,Inf,180,0.16666666666666666,VR
8936,Relative,Inf,30,0.16666666666666666,VR
8936,Relative,Inf,60,0.3333333333333333,VR
8936,Relative,Inf,90,0.0,VR
8954,Relative,3s,120,0.5,VR
8954,Relative,3s,150,0.8333333333333334,VR
8954,Relative,3s,180,0.8333333333333334,VR
8954,Relative,3s,30,0.3333333333333333,VR
8954,Relative,3s,60,0.16666666666666666,VR
8954,Relative,3s,90,0.3333333333333333,VR
8954,Relative,Inf,120,0.5,VR
8954,Relative,Inf,150,0.5,VR
8954,Relative,Inf,180,0.8333333333333334,VR
8954,Relative,Inf,30,0.5,VR
8954,Relative,Inf,60,0.5,VR
8954,Relative,Inf,90,0.8333333333333334,VR
9017,Relative,3s,120,0.8333333333333334,VR
9017,Relative,3s,150,1.0,VR
9017,Relative,3s,180,0.6666666666666666,VR
9017,Relative,3s,30,0.3333333333333333,VR
9017,Relative,3s,60,0.3333333333333333,VR
9017,Relative,3s,90,0.5,VR
9017,Relative,Inf,120,0.8333333333333334,VR
9017,Relative,Inf,150,0.6666666666666666,VR
9017,Relative,Inf,180,0.8333333333333334,VR
9017,Relative,Inf,30,0.3333333333333333,VR
9017,Relative,Inf,60,0.6666666666666666,VR
9017,Relative,Inf,90,0.6666666666666666,VR
9437,Relative,3s,120,0.3333333333333333,VR
9437,Relative,3s,150,0.3333333333333333,VR
9437,Relative,3s,180,0.5,VR
9437,Relative,3s,30,0.6666666666666666,VR
9437,Relative,3s,60,0.5,VR
9437,Relative,3s,90,0.6666666666666666,VR
9437,Relative,Inf,120,0.0,VR
9437,Relative,Inf,150,0.16666666666666666,VR
9437,Relative,Inf,180,0.16666666666666666,VR
9437,Relative,Inf,30,0.6666666666666666,VR
9437,Relative,Inf,60,0.6666666666666666,VR
9437,Relative,Inf,90,0.3333333333333333,VR
9475,Relative,3s,120,0.6666666666666666,VR
9475,Relative,3s,150,0.5,VR
9475,Relative,3s,180,0.8333333333333334,VR
9475,Relative,3s,30,0.5,VR
9475,Relative,3s,60,0.16666666666666666,VR
9475,Relative,3s,90,0.5,VR
9475,Relative,Inf,120,0.5,VR
9475,Relative,Inf,150,0.6666666666666666,VR
9475,Relative,Inf,180,0.5,VR
9475,Relative,Inf,30,0.3333333333333333,VR
9475,Relative,Inf,60,0.5,VR
9475,Relative,Inf,90,0.6666666666666666,VR
9961,Relative,3s,120,0.16666666666666666,VR
9961,Relative,3s,150,0.5,VR
9961,Relative,3s,180,0.6666666666666666,VR
9961,Relative,3s,30,0.3333333333333333,VR
9961,Relative,3s,60,0.5,VR
9961,Relative,3s,90,0.6666666666666666,VR
9961,Relative,Inf,120,0.5,VR
9961,Relative,Inf,150,1.0,VR
9961,Relative,Inf,180,0.3333333333333333,VR
9961,Relative,Inf,30,0.5,VR
9961,Relative,Inf,60,0.5,VR
9961,Relative,Inf,90,0.3333333333333333,VR
1089,Pointing,3s,120,0.8333333333333334,VR
1089,Pointing,3s,150,0.5,VR
1089,Pointing,3s,180,0.3333333333333333,VR
1089,Pointing,3s,30,0.16666666666666666,VR
1089,Pointing,3s,60,0.8333333333333334,VR
1089,Pointing,3s,90,0.6666666666666666,VR
1089,Pointing,Inf,120,0.6666666666666666,VR
1089,Pointing,Inf,150,0.6666666666666666,VR
1089,Pointing,Inf,180,0.8333333333333334,VR
1089,Pointing,Inf,30,0.5,VR
1089,Pointing,Inf,60,0.5,VR
1089,Pointing,Inf,90,1.0,VR
1155,Pointing,3s,120,0.6666666666666666,VR
1155,Pointing,3s,150,0.5,VR
1155,Pointing,3s,180,0.5,VR
1155,Pointing,3s,30,0.3333333333333333,VR
1155,Pointing,3s,60,0.5,VR
1155,Pointing,3s,90,0.5,VR
1155,Pointing,Inf,120,0.5,VR
1155,Pointing,Inf,150,0.6666666666666666,VR
1155,Pointing,Inf,180,0.6666666666666666,VR
1155,Pointing,Inf,30,0.6666666666666666,VR
1155,Pointing,Inf,60,0.6666666666666666,VR
1155,Pointing,Inf,90,0.8333333333333334,VR
2044,Pointing,3s,120,0.6666666666666666,VR
2044,Pointing,3s,150,0.3333333333333333,VR
2044,Pointing,3s,180,0.6666666666666666,VR
2044,Pointing,3s,30,0.3333333333333333,VR
2044,Pointing,3s,60,0.6666666666666666,VR
2044,Pointing,3s,90,0.3333333333333333,VR
2044,Pointing,Inf,120,0.8333333333333334,VR
2044,Pointing,Inf,150,0.6666666666666666,VR
2044,Pointing,Inf,180,0.5,VR
2044,Pointing,Inf,30,0.5,VR
2044,Pointing,Inf,60,0.5,VR
2044,Pointing,Inf,90,0.5,VR
3023,Pointing,3s,120,0.5,VR
3023,Pointing,3s,150,0.6666666666666666,VR
3023,Pointing,3s,180,0.5,VR
3023,Pointing,3s,30,0.0,VR
3023,Pointing,3s,60,0.5,VR
3023,Pointing,3s,90,0.8333333333333334,VR
3023,Pointing,Inf,120,0.8333333333333334,VR
3023,Pointing,Inf,150,0.6666666666666666,VR
3023,Pointing,Inf,180,1.0,VR
3023,Pointing,Inf,30,0.5,VR
3023,Pointing,Inf,60,0.8333333333333334,VR
3023,Pointing,Inf,90,1.0,VR
3743,Pointing,3s,120,0.3333333333333333,VR
3743,Pointing,3s,150,0.6666666666666666,VR
3743,Pointing,3s,180,0.6666666666666666,VR
3743,Pointing,3s,30,0.6666666666666666,VR
3743,Pointing,3s,60,0.6666666666666666,VR
3743,Pointing,3s,90,0.6666666666666666,VR
3743,Pointing,Inf,120,0.6666666666666666,VR
3743,Pointing,Inf,150,0.6666666666666666,VR
3743,Pointing,Inf,180,0.6666666666666666,VR
3743,Pointing,Inf,30,0.8333333333333334,VR
3743,Pointing,Inf,60,0.8333333333333334,VR
3743,Pointing,Inf,90,0.6666666666666666,VR
4272,Pointing,3s,120,0.6666666666666666,VR
4272,Pointing,3s,150,0.6666666666666666,VR
4272,Pointing,3s,180,0.5,VR
4272,Pointing,3s,30,0.3333333333333333,VR
4272,Pointing,3s,60,0.6666666666666666,VR
4272,Pointing,3s,90,0.6666666666666666,VR
4272,Pointing,Inf,120,0.8333333333333334,VR
4272,Pointing,Inf,150,0.5,VR
4272,Pointing,Inf,180,0.6666666666666666,VR
4272,Pointing,Inf,30,0.5,VR
4272,Pointing,Inf,60,0.6666666666666666,VR
4272,Pointing,Inf,90,0.5,VR
5239,Pointing,3s,120,0.5,VR
5239,Pointing,3s,150,0.16666666666666666,VR
5239,Pointing,3s,180,0.6666666666666666,VR
5239,Pointing,3s,30,0.3333333333333333,VR
5239,Pointing,3s,60,0.5,VR
5239,Pointing,3s,90,0.16666666666666666,VR
5239,Pointing,Inf,120,0.8333333333333334,VR
5239,Pointing,Inf,150,0.5,VR
5239,Pointing,Inf,180,0.3333333333333333,VR
5239,Pointing,Inf,30,0.5,VR
5239,Pointing,Inf,60,0.6666666666666666,VR
5239,Pointing,Inf,90,0.3333333333333333,VR
5253,Pointing,3s,120,0.5,VR
5253,Pointing,3s,150,0.6666666666666666,VR
5253,Pointing,3s,180,0.3333333333333333,VR
5253,Pointing,3s,30,0.3333333333333333,VR
5253,Pointing,3s,60,0.5,VR
5253,Pointing,3s,90,0.8333333333333334,VR
5253,Pointing,Inf,120,0.8333333333333334,VR
5253,Pointing,Inf,150,0.5,VR
5253,Pointing,Inf,180,0.6666666666666666,VR
5253,Pointing,Inf,30,0.6666666666666666,VR
5253,Pointing,Inf,60,0.6666666666666666,VR
5253,Pointing,Inf,90,0.16666666666666666,VR
5346,Pointing,3s,120,0.3333333333333333,VR
5346,Pointing,3s,150,0.5,VR
5346,Pointing,3s,180,0.3333333333333333,VR
5346,Pointing,3s,30,0.6666666666666666,VR
5346,Pointing,3s,60,0.5,VR
5346,Pointing,3s,90,0.6666666666666666,VR
5346,Pointing,Inf,120,0.5,VR
5346,Pointing,Inf,150,0.6666666666666666,VR
5346,Pointing,Inf,180,0.3333333333333333,VR
5346,Pointing,Inf,30,0.3333333333333333,VR
5346,Pointing,Inf,60,0.3333333333333333,VR
5346,Pointing,Inf,90,0.8333333333333334,VR
6398,Pointing,3s,120,0.8333333333333334,VR
6398,Pointing,3s,150,0.5,VR
6398,Pointing,3s,180,0.3333333333333333,VR
6398,Pointing,3s,30,0.5,VR
6398,Pointing,3s,60,1.0,VR
6398,Pointing,3s,90,0.16666666666666666,VR
6398,Pointing,Inf,120,0.8333333333333334,VR
6398,Pointing,Inf,150,0.6666666666666666,VR
6398,Pointing,Inf,180,0.3333333333333333,VR
6398,Pointing,Inf,30,0.5,VR
6398,Pointing,Inf,60,0.5,VR
6398,Pointing,Inf,90,0.5,VR
7021,Pointing,3s,120,0.8333333333333334,VR
7021,Pointing,3s,150,0.6666666666666666,VR
7021,Pointing,3s,180,0.6666666666666666,VR
7021,Pointing,3s,30,0.5,VR
7021,Pointing,3s,60,0.6666666666666666,VR
7021,Pointing,3s,90,0.5,VR
7021,Pointing,Inf,120,1.0,VR
7021,Pointing,Inf,150,0.16666666666666666,VR
7021,Pointing,Inf,180,0.6666666666666666,VR
7021,Pointing,Inf,30,0.6666666666666666,VR
7021,Pointing,Inf,60,0.5,VR
7021,Pointing,Inf,90,0.8333333333333334,VR
8072,Pointing,3s,120,0.5,VR
8072,Pointing,3s,150,0.3333333333333333,VR
8072,Pointing,3s,180,0.3333333333333333,VR
8072,Pointing,3s,30,0.3333333333333333,VR
8072,Pointing,3s,60,0.6666666666666666,VR
8072,Pointing,3s,90,0.5,VR
8072,Pointing,Inf,120,0.8333333333333334,VR
8072,Pointing,Inf,150,0.8333333333333334,VR
8072,Pointing,Inf,180,0.5,VR
8072,Pointing,Inf,30,0.5,VR
8072,Pointing,Inf,60,0.8333333333333334,VR
8072,Pointing,Inf,90,0.5,VR
8195,Pointing,3s,120,0.5,VR
8195,Pointing,3s,150,0.16666666666666666,VR
8195,Pointing,3s,180,0.3333333333333333,VR
8195,Pointing,3s,30,0.8333333333333334,VR
8195,Pointing,3s,60,0.3333333333333333,VR
8195,Pointing,3s,90,0.16666666666666666,VR
8195,Pointing,Inf,120,0.6666666666666666,VR
8195,Pointing,Inf,150,0.5,VR
8195,Pointing,Inf,180,0.3333333333333333,VR
8195,Pointing,Inf,30,0.6666666666666666,VR
8195,Pointing,Inf,60,0.3333333333333333,VR
8195,Pointing,Inf,90,0.5,VR
8261,Pointing,3s,120,0.8333333333333334,VR
8261,Pointing,3s,150,0.5,VR
8261,Pointing,3s,180,0.8333333333333334,VR
8261,Pointing,3s,30,0.5,VR
8261,Pointing,3s,60,0.6666666666666666,VR
8261,Pointing,3s,90,0.5,VR
8261,Pointing,Inf,120,0.5,VR
8261,Pointing,Inf,150,0.3333333333333333,VR
8261,Pointing,Inf,180,0.6666666666666666,VR
8261,Pointing,Inf,30,1.0,VR
8261,Pointing,Inf,60,0.3333333333333333,VR
8261,Pointing,Inf,90,0.5,VR
8547,Pointing,3s,120,1.0,VR
8547,Pointing,3s,150,0.6666666666666666,VR
8547,Pointing,3s,180,0.3333333333333333,VR
8547,Pointing,3s,30,0.5,VR
8547,Pointing,3s,60,0.6666666666666666,VR
8547,Pointing,3s,90,0.6666666666666666,VR
8547,Pointing,Inf,120,0.8333333333333334,VR
8547,Pointing,Inf,150,0.5,VR
8547,Pointing,Inf,180,0.5,VR
8547,Pointing,Inf,30,0.5,VR
8547,Pointing,Inf,60,0.3333333333333333,VR
8547,Pointing,Inf,90,0.3333333333333333,VR
8699,Pointing,3s,120,0.3333333333333333,VR
8699,Pointing,3s,150,0.8333333333333334,VR
8699,Pointing,3s,180,0.6666666666666666,VR
8699,Pointing,3s,30,0.5,VR
8699,Pointing,3s,60,0.5,VR
8699,Pointing,3s,90,0.5,VR
8699,Pointing,Inf,120,0.3333333333333333,VR
8699,Pointing,Inf,150,1.0,VR
8699,Pointing,Inf,180,0.5,VR
8699,Pointing,Inf,30,0.3333333333333333,VR
8699,Pointing,Inf,60,0.5,VR
8699,Pointing,Inf,90,0.8333333333333334,VR
8936,Pointing,3s,120,0.3333333333333333,VR
8936,Pointing,3s,150,0.16666666666666666,VR
8936,Pointing,3s,180,0.6666666666666666,VR
8936,Pointing,3s,30,0.5,VR
8936,Pointing,3s,60,0.5,VR
8936,Pointing,3s,90,1.0,VR
8936,Pointing,Inf,120,0.6666666666666666,VR
8936,Pointing,Inf,150,0.8333333333333334,VR
8936,Pointing,Inf,180,0.6666666666666666,VR
8936,Pointing,Inf,30,0.5,VR
8936,Pointing,Inf,60,0.5,VR
8936,Pointing,Inf,90,0.3333333333333333,VR
8954,Pointing,3s,120,0.5,VR
8954,Pointing,3s,150,0.6666666666666666,VR
8954,Pointing,3s,180,0.3333333333333333,VR
8954,Pointing,3s,30,0.5,VR
8954,Pointing,3s,60,1.0,VR
8954,Pointing,3s,90,0.0,VR
8954,Pointing,Inf,120,0.5,VR
8954,Pointing,Inf,150,0.6666666666666666,VR
8954,Pointing,Inf,180,0.5,VR
8954,Pointing,Inf,30,1.0,VR
8954,Pointing,Inf,60,0.8333333333333334,VR
8954,Pointing,Inf,90,0.6666666666666666,VR
9017,Pointing,3s,120,0.6666666666666666,VR
9017,Pointing,3s,150,0.5,VR
9017,Pointing,3s,180,0.16666666666666666,VR
9017,Pointing,3s,30,0.5,VR
9017,Pointing,3s,60,0.6666666666666666,VR
9017,Pointing,3s,90,0.5,VR
9017,Pointing,Inf,120,0.8333333333333334,VR
9017,Pointing,Inf,150,0.6666666666666666,VR
9017,Pointing,Inf,180,0.3333333333333333,VR
9017,Pointing,Inf,30,0.6666666666666666,VR
9017,Pointing,Inf,60,0.16666666666666666,VR
9017,Pointing,Inf,90,0.6666666666666666,VR
9437,Pointing,3s,120,0.6666666666666666,VR
9437,Pointing,3s,150,0.5,VR
9437,Pointing,3s,180,0.3333333333333333,VR
9437,Pointing,3s,30,0.5,VR
9437,Pointing,3s,60,0.5,VR
9437,Pointing,3s,90,0.5,VR
9437,Pointing,Inf,120,0.6666666666666666,VR
9437,Pointing,Inf,150,0.5,VR
9437,Pointing,Inf,180,0.5,VR
9437,Pointing,Inf,30,0.5,VR
9437,Pointing,Inf,60,0.6666666666666666,VR
9437,Pointing,Inf,90,0.8333333333333334,VR
9475,Pointing,3s,120,0.8333333333333334,VR
9475,Pointing,3s,150,0.5,VR
9475,Pointing,3s,180,0.16666666666666666,VR
9475,Pointing,3s,30,0.3333333333333333,VR
9475,Pointing,3s,60,0.5,VR
9475,Pointing,3s,90,0.5,VR
9475,Pointing,Inf,120,0.6666666666666666,VR
9475,Pointing,Inf,150,0.8333333333333334,VR
9475,Pointing,Inf,180,0.8333333333333334,VR
9475,Pointing,Inf,30,0.3333333333333333,VR
9475,Pointing,Inf,60,0.3333333333333333,VR
9475,Pointing,Inf,90,0.5,VR
9961,Pointing,3s,120,0.3333333333333333,VR
9961,Pointing,3s,150,0.6666666666666666,VR
9961,Pointing,3s,180,0.16666666666666666,VR
9961,Pointing,3s,30,0.5,VR
9961,Pointing,3s,60,0.8333333333333334,VR
9961,Pointing,3s,90,0.0,VR
9961,Pointing,Inf,120,0.5,VR
9961,Pointing,Inf,150,0.8333333333333334,VR
9961,Pointing,Inf,180,0.5,VR
9961,Pointing,Inf,30,0.8333333333333334,VR
9961,Pointing,Inf,60,0.5,VR
9961,Pointing,Inf,90,0.5,VR
